"Cases of Occupational Injuries With Workdays Lost in Agricultural and Non-Agricultural Establishments Employing 20 or More Workers by Industry Group and Major Occupation Group, Philippines: 2013"
"https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1B__ISLE__OID/3001B3GI050.px/?rxid=6c884b7d-8541-43da-b80e-9f99195fb610"
"..Accommodation and Food Service Activities";"Total";1199
"..Accommodation and Food Service Activities";"..Corporate Executives, Managers, Managing Proprietors and Supervisors";26
"..Accommodation and Food Service Activities";"..Professionals";20
"..Accommodation and Food Service Activities";"..Technicians and Associate Professionals";20
"..Accommodation and Food Service Activities";"..Clerks";59
"..Accommodation and Food Service Activities";"..Service Workers and Shop and Market Sales Workers";870
"..Accommodation and Food Service Activities";"..Farmers, Forestry Workers and Fishermen";20
"..Accommodation and Food Service Activities";"..Craft and Related Trades Workers";77
"..Accommodation and Food Service Activities";"..Plant and Machine Operators and Assemblers";8
"..Accommodation and Food Service Activities";"..Laborers and Unskilled Workers";99
"..Information and Communication";"Total";42
"..Information and Communication";"..Corporate Executives, Managers, Managing Proprietors and Supervisors";0
"..Information and Communication";"..Professionals";6
"..Information and Communication";"..Technicians and Associate Professionals";13
"..Information and Communication";"..Clerks";0
"..Information and Communication";"..Service Workers and Shop and Market Sales Workers";7
"..Information and Communication";"..Farmers, Forestry Workers and Fishermen";0
"..Information and Communication";"..Craft and Related Trades Workers";11
"..Information and Communication";"..Plant and Machine Operators and Assemblers";4
"..Information and Communication";"..Laborers and Unskilled Workers";1
"..Financial and Insurance Activities";"Total";363
"..Financial and Insurance Activities";"..Corporate Executives, Managers, Managing Proprietors and Supervisors";2
"..Financial and Insurance Activities";"..Professionals";0
"..Financial and Insurance Activities";"..Technicians and Associate Professionals";74
"..Financial and Insurance Activities";"..Clerks";2
"..Financial and Insurance Activities";"..Service Workers and Shop and Market Sales Workers";137
"..Financial and Insurance Activities";"..Farmers, Forestry Workers and Fishermen";0
"..Financial and Insurance Activities";"..Craft and Related Trades Workers";0
"..Financial and Insurance Activities";"..Plant and Machine Operators and Assemblers";35
"..Financial and Insurance Activities";"..Laborers and Unskilled Workers";112
"..Real Estate Activities";"Total";80
"..Real Estate Activities";"..Corporate Executives, Managers, Managing Proprietors and Supervisors";0
"..Real Estate Activities";"..Professionals";0
"..Real Estate Activities";"..Technicians and Associate Professionals";35
"..Real Estate Activities";"..Clerks";0
"..Real Estate Activities";"..Service Workers and Shop and Market Sales Workers";18
"..Real Estate Activities";"..Farmers, Forestry Workers and Fishermen";0
"..Real Estate Activities";"..Craft and Related Trades Workers";0
"..Real Estate Activities";"..Plant and Machine Operators and Assemblers";5
"..Real Estate Activities";"..Laborers and Unskilled Workers";23
"..Professional, Scientific and Technical Activities";"Total";119
"..Professional, Scientific and Technical Activities";"..Corporate Executives, Managers, Managing Proprietors and Supervisors";18
"..Professional, Scientific and Technical Activities";"..Professionals";3
"..Professional, Scientific and Technical Activities";"..Technicians and Associate Professionals";3
"..Professional, Scientific and Technical Activities";"..Clerks";0
"..Professional, Scientific and Technical Activities";"..Service Workers and Shop and Market Sales Workers";42
"..Professional, Scientific and Technical Activities";"..Farmers, Forestry Workers and Fishermen";0
"..Professional, Scientific and Technical Activities";"..Craft and Related Trades Workers";0
"..Professional, Scientific and Technical Activities";"..Plant and Machine Operators and Assemblers";51
"..Professional, Scientific and Technical Activities";"..Laborers and Unskilled Workers";1
