"Consumer Price Index"
"https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__3K__E3/0353K3E3070.px/table/tableViewLayout1/?rxid=227f6805-9732-41b6-981c-ac178832d6db"
"Indicator";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018"
"Consumer Price Index (2012=100)";41.6;45.1;47.6;52.1;55.3;58.9;62.1;63.8;65.2;68.4;72.9;76.9;79.1;85.6;89.2;92.6;97.0;100.0;102.6;106.3;107.0;108.4;111.5;117.3
