"Number of Establishments Employing 20 or More Workers by Occupational Safety and Health (OSH) Policies/Programs Implemented and Major Industry Group, Philippines: 2019 and 2021"
"https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1B__ISLE__OSHP/2501B3GO021.px/table/tableViewLayout1/?rxid=3049f06d-0444-47da-a5f4-70953d8d74ce"
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: HIV Infection";"..Other Service Activities Except Activities of Membership Organization";217;72
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"Establishments with Implemented OSH Policies/Programs";22484;15458
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Agriculture, Forestry and Fishing";405;298
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Mining and Quarrying";93;80
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Manufacturing";4191;2984
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Electricity, Gas, Steam and Air Conditioning Supply";206;193
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Water Supply; Sewerage, Waste Management and Remediation Activities";135;87
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Construction";562;433
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";5439;4398
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Transportation and Storage";567;456
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Accommodation and Food Service Activities";3105;1831
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Information and Communication";667;387
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Financial and Insurance Activities";956;757
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Real Estate Activities";430;275
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Professional, Scientific and Technical Activities";593;302
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Administrative and Support Service Activities";2028;1291
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Education Except Public Education";1534;791
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Human Health and Social Work Activities Except Public Health Activities";1253;776
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Arts, Entertainment and  Recreation";103;56
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Hepatitis B";"..Other Service Activities Except Activities of Membership Organization";217;65
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"Establishments with Implemented OSH Policies/Programs";20572;13608
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Agriculture, Forestry and Fishing";280;293
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Mining and Quarrying";78;72
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Manufacturing";3605;2454
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Electricity, Gas, Steam and Air Conditioning Supply";159;174
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Water Supply; Sewerage, Waste Management and Remediation Activities";132;80
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Construction";565;394
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";4965;3674
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Transportation and Storage";520;384
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Accommodation and Food Service Activities";2838;1643
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Information and Communication";614;383
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Financial and Insurance Activities";863;568
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Real Estate Activities";421;242
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Professional, Scientific and Technical Activities";583;254
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Administrative and Support Service Activities";1876;1191
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Education Except Public Education";1578;1034
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Human Health and Social Work Activities Except Public Health Activities";1182;654
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Arts, Entertainment and  Recreation";94;58
"Policy on non-discrimination of workers confirmed/suspected/perceived to have: Mental health condition";"..Other Service Activities Except Activities of Membership Organization";217;55
"Policy on work accomodation for workers with: Tuberculosis";"Establishments with Implemented OSH Policies/Programs";21485;15713
"Policy on work accomodation for workers with: Tuberculosis";"..Agriculture, Forestry and Fishing";406;344
"Policy on work accomodation for workers with: Tuberculosis";"..Mining and Quarrying";105;90
"Policy on work accomodation for workers with: Tuberculosis";"..Manufacturing";3909;2972
"Policy on work accomodation for workers with: Tuberculosis";"..Electricity, Gas, Steam and Air Conditioning Supply";210;201
"Policy on work accomodation for workers with: Tuberculosis";"..Water Supply; Sewerage, Waste Management and Remediation Activities";122;87
"Policy on work accomodation for workers with: Tuberculosis";"..Construction";477;499
"Policy on work accomodation for workers with: Tuberculosis";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";4978;4685
"Policy on work accomodation for workers with: Tuberculosis";"..Transportation and Storage";646;481
"Policy on work accomodation for workers with: Tuberculosis";"..Accommodation and Food Service Activities";3133;1615
"Policy on work accomodation for workers with: Tuberculosis";"..Information and Communication";678;363
"Policy on work accomodation for workers with: Tuberculosis";"..Financial and Insurance Activities";802;710
"Policy on work accomodation for workers with: Tuberculosis";"..Real Estate Activities";379;280
"Policy on work accomodation for workers with: Tuberculosis";"..Professional, Scientific and Technical Activities";586;322
"Policy on work accomodation for workers with: Tuberculosis";"..Administrative and Support Service Activities";1997;1299
"Policy on work accomodation for workers with: Tuberculosis";"..Education Except Public Education";1526;840
"Policy on work accomodation for workers with: Tuberculosis";"..Human Health and Social Work Activities Except Public Health Activities";1217;771
"Policy on work accomodation for workers with: Tuberculosis";"..Arts, Entertainment and  Recreation";117;72
"Policy on work accomodation for workers with: Tuberculosis";"..Other Service Activities Except Activities of Membership Organization";197;81
"Policy on work accomodation for workers with: HIV Infection";"Establishments with Implemented OSH Policies/Programs";20162;14235
"Policy on work accomodation for workers with: HIV Infection";"..Agriculture, Forestry and Fishing";354;229
"Policy on work accomodation for workers with: HIV Infection";"..Mining and Quarrying";93;77
"Policy on work accomodation for workers with: HIV Infection";"..Manufacturing";3737;2650
"Policy on work accomodation for workers with: HIV Infection";"..Electricity, Gas, Steam and Air Conditioning Supply";196;179
"Policy on work accomodation for workers with: HIV Infection";"..Water Supply; Sewerage, Waste Management and Remediation Activities";87;68
"Policy on work accomodation for workers with: HIV Infection";"..Construction";424;413
"Policy on work accomodation for workers with: HIV Infection";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";4597;4114
"Policy on work accomodation for workers with: HIV Infection";"..Transportation and Storage";589;425
"Policy on work accomodation for workers with: HIV Infection";"..Accommodation and Food Service Activities";3041;1700
"Policy on work accomodation for workers with: HIV Infection";"..Information and Communication";640;363
"Policy on work accomodation for workers with: HIV Infection";"..Financial and Insurance Activities";790;670
"Policy on work accomodation for workers with: HIV Infection";"..Real Estate Activities";379;233
"Policy on work accomodation for workers with: HIV Infection";"..Professional, Scientific and Technical Activities";573;294
"Policy on work accomodation for workers with: HIV Infection";"..Administrative and Support Service Activities";1937;1221
"Policy on work accomodation for workers with: HIV Infection";"..Education Except Public Education";1259;737
"Policy on work accomodation for workers with: HIV Infection";"..Human Health and Social Work Activities Except Public Health Activities";1173;730
"Policy on work accomodation for workers with: HIV Infection";"..Arts, Entertainment and  Recreation";95;55
"Policy on work accomodation for workers with: HIV Infection";"..Other Service Activities Except Activities of Membership Organization";197;75
"Policy on work accomodation for workers with: Hepatitis B";"Establishments with Implemented OSH Policies/Programs";20449;14416
"Policy on work accomodation for workers with: Hepatitis B";"..Agriculture, Forestry and Fishing";382;263
"Policy on work accomodation for workers with: Hepatitis B";"..Mining and Quarrying";100;81
"Policy on work accomodation for workers with: Hepatitis B";"..Manufacturing";3726;2743
"Policy on work accomodation for workers with: Hepatitis B";"..Electricity, Gas, Steam and Air Conditioning Supply";205;186
"Policy on work accomodation for workers with: Hepatitis B";"..Water Supply; Sewerage, Waste Management and Remediation Activities";99;80
"Policy on work accomodation for workers with: Hepatitis B";"..Construction";465;399
"Policy on work accomodation for workers with: Hepatitis B";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";4643;4144
"Policy on work accomodation for workers with: Hepatitis B";"..Transportation and Storage";626;439
"Policy on work accomodation for workers with: Hepatitis B";"..Accommodation and Food Service Activities";3051;1752
"Policy on work accomodation for workers with: Hepatitis B";"..Information and Communication";651;329
"Policy on work accomodation for workers with: Hepatitis B";"..Financial and Insurance Activities";796;690
"Policy on work accomodation for workers with: Hepatitis B";"..Real Estate Activities";376;243
"Policy on work accomodation for workers with: Hepatitis B";"..Professional, Scientific and Technical Activities";565;273
"Policy on work accomodation for workers with: Hepatitis B";"..Administrative and Support Service Activities";1933;1206
"Policy on work accomodation for workers with: Hepatitis B";"..Education Except Public Education";1310;710
"Policy on work accomodation for workers with: Hepatitis B";"..Human Health and Social Work Activities Except Public Health Activities";1208;747
"Policy on work accomodation for workers with: Hepatitis B";"..Arts, Entertainment and  Recreation";115;61
"Policy on work accomodation for workers with: Hepatitis B";"..Other Service Activities Except Activities of Membership Organization";197;71
"Policy on work accomodation for workers with: Mental health condition";"Establishments with Implemented OSH Policies/Programs";18170;12878
"Policy on work accomodation for workers with: Mental health condition";"..Agriculture, Forestry and Fishing";309;252
"Policy on work accomodation for workers with: Mental health condition";"..Mining and Quarrying";80;74
"Policy on work accomodation for workers with: Mental health condition";"..Manufacturing";3025;2211
"Policy on work accomodation for workers with: Mental health condition";"..Electricity, Gas, Steam and Air Conditioning Supply";161;163
"Policy on work accomodation for workers with: Mental health condition";"..Water Supply; Sewerage, Waste Management and Remediation Activities";88;70
"Policy on work accomodation for workers with: Mental health condition";"..Construction";413;400
"Policy on work accomodation for workers with: Mental health condition";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";4145;3616
"Policy on work accomodation for workers with: Mental health condition";"..Transportation and Storage";575;360
"Policy on work accomodation for workers with: Mental health condition";"..Accommodation and Food Service Activities";2701;1598
"Policy on work accomodation for workers with: Mental health condition";"..Information and Communication";570;336
"Policy on work accomodation for workers with: Mental health condition";"..Financial and Insurance Activities";734;570
"Policy on work accomodation for workers with: Mental health condition";"..Real Estate Activities";322;232
"Policy on work accomodation for workers with: Mental health condition";"..Professional, Scientific and Technical Activities";525;227
"Policy on work accomodation for workers with: Mental health condition";"..Administrative and Support Service Activities";1751;1172
"Policy on work accomodation for workers with: Mental health condition";"..Education Except Public Education";1395;904
"Policy on work accomodation for workers with: Mental health condition";"..Human Health and Social Work Activities Except Public Health Activities";1072;575
"Policy on work accomodation for workers with: Mental health condition";"..Arts, Entertainment and  Recreation";107;51
"Policy on work accomodation for workers with: Mental health condition";"..Other Service Activities Except Activities of Membership Organization";197;68
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"Establishments with Implemented OSH Policies/Programs";23522;16314
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Agriculture, Forestry and Fishing";433;326
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Mining and Quarrying";102;89
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Manufacturing";4195;3104
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Electricity, Gas, Steam and Air Conditioning Supply";198;204
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Water Supply; Sewerage, Waste Management and Remediation Activities";128;102
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Construction";577;497
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";5663;4653
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Transportation and Storage";757;513
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Accommodation and Food Service Activities";3366;1828
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Information and Communication";722;378
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Financial and Insurance Activities";928;715
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Real Estate Activities";433;285
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Professional, Scientific and Technical Activities";627;329
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Administrative and Support Service Activities";2083;1348
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Education Except Public Education";1794;968
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Human Health and Social Work Activities Except Public Health Activities";1201;824
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Arts, Entertainment and  Recreation";117;67
"Policy on Confidentiality of Medical Information for Workers with: Tuberculosis";"..Other Service Activities Except Activities of Membership Organization";200;84
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"Establishments with Implemented OSH Policies/Programs";22518;15059
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Agriculture, Forestry and Fishing";385;263
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Mining and Quarrying";83;82
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Manufacturing";4208;2808
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Electricity, Gas, Steam and Air Conditioning Supply";206;191
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Water Supply; Sewerage, Waste Management and Remediation Activities";135;83
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Construction";531;428
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";5504;4276
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Transportation and Storage";565;461
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Accommodation and Food Service Activities";3105;1778
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Information and Communication";667;385
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Financial and Insurance Activities";958;676
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Real Estate Activities";430;251
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Professional, Scientific and Technical Activities";590;320
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Administrative and Support Service Activities";2030;1290
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Education Except Public Education";1587;844
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Human Health and Social Work Activities Except Public Health Activities";1218;787
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Arts, Entertainment and  Recreation";100;60
"Policy on Confidentiality of Medical Information for Workers with: HIV Infection";"..Other Service Activities Except Activities of Membership Organization";217;76
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"Establishments with Implemented OSH Policies/Programs";22484;15179
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Agriculture, Forestry and Fishing";405;269
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Mining and Quarrying";93;77
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Manufacturing";4191;2865
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Electricity, Gas, Steam and Air Conditioning Supply";206;195
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Water Supply; Sewerage, Waste Management and Remediation Activities";135;88
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Construction";562;426
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";5439;4277
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Transportation and Storage";567;479
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Accommodation and Food Service Activities";3105;1790
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Information and Communication";667;358
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Financial and Insurance Activities";956;686
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Real Estate Activities";430;261
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Professional, Scientific and Technical Activities";593;324
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Administrative and Support Service Activities";2028;1294
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Education Except Public Education";1534;827
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Human Health and Social Work Activities Except Public Health Activities";1253;815
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Arts, Entertainment and  Recreation";103;66
"Policy on Confidentiality of Medical Information for Workers with: Hepatitis B";"..Other Service Activities Except Activities of Membership Organization";217;82
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"Establishments with Implemented OSH Policies/Programs";20572;13563
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Agriculture, Forestry and Fishing";280;274
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Mining and Quarrying";78;68
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Manufacturing";3605;2395
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Electricity, Gas, Steam and Air Conditioning Supply";159;170
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Water Supply; Sewerage, Waste Management and Remediation Activities";132;72
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Construction";565;404
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";4965;3691
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Transportation and Storage";520;388
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Accommodation and Food Service Activities";2838;1680
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Information and Communication";614;341
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Financial and Insurance Activities";863;585
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Real Estate Activities";421;235
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Professional, Scientific and Technical Activities";583;283
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Administrative and Support Service Activities";1876;1213
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Education Except Public Education";1578;1000
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Human Health and Social Work Activities Except Public Health Activities";1182;638
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Arts, Entertainment and  Recreation";94;60
"Policy on Confidentiality of Medical Information for Workers with: Mental health condition";"..Other Service Activities Except Activities of Membership Organization";217;65
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"Establishments with Implemented OSH Policies/Programs";26876;19949
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Agriculture, Forestry and Fishing";601;489
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Mining and Quarrying";122;108
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Manufacturing";4783;3660
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Electricity, Gas, Steam and Air Conditioning Supply";246;237
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Water Supply; Sewerage, Waste Management and Remediation Activities";258;172
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Construction";856;693
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";6077;5598
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Transportation and Storage";823;726
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Accommodation and Food Service Activities";3728;2173
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Information and Communication";785;439
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Financial and Insurance Activities";1247;797
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Real Estate Activities";388;321
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Professional, Scientific and Technical Activities";650;356
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Administrative and Support Service Activities";2101;1560
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Education Except Public Education";2499;1512
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Human Health and Social Work Activities Except Public Health Activities";1293;894
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Arts, Entertainment and  Recreation";196;82
"Programs on Advocay/Training/Information Dissemination for: Promotion of drug-free workplace";"..Other Service Activities Except Activities of Membership Organization";222;133
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"Establishments with Implemented OSH Policies/Programs";22464;14826
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Agriculture, Forestry and Fishing";458;306
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Mining and Quarrying";115;89
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Manufacturing";4042;2791
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Electricity, Gas, Steam and Air Conditioning Supply";214;200
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Water Supply; Sewerage, Waste Management and Remediation Activities";129;85
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Construction";655;459
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";5314;4207
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Transportation and Storage";729;476
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Accommodation and Food Service Activities";3111;1737
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Information and Communication";722;338
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Financial and Insurance Activities";1038;609
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Real Estate Activities";381;238
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Professional, Scientific and Technical Activities";552;274
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Administrative and Support Service Activities";1912;1188
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Education Except Public Education";1552;854
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Human Health and Social Work Activities Except Public Health Activities";1225;836
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Arts, Entertainment and  Recreation";133;67
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of tuberculosis";"..Other Service Activities Except Activities of Membership Organization";181;72
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"Establishments with Implemented OSH Policies/Programs";21834;13659
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Agriculture, Forestry and Fishing";447;249
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Mining and Quarrying";115;83
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Manufacturing";3882;2526
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Electricity, Gas, Steam and Air Conditioning Supply";207;188
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Water Supply; Sewerage, Waste Management and Remediation Activities";118;72
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Construction";536;375
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";4959;3821
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Transportation and Storage";666;436
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Accommodation and Food Service Activities";3110;1620
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Information and Communication";703;349
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Financial and Insurance Activities";1040;589
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Real Estate Activities";374;229
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Professional, Scientific and Technical Activities";540;276
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Administrative and Support Service Activities";1941;1134
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Education Except Public Education";1657;795
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Human Health and Social Work Activities Except Public Health Activities";1228;800
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Arts, Entertainment and  Recreation";133;55
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of HIV infection";"..Other Service Activities Except Activities of Membership Organization";181;62
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"Establishments with Implemented OSH Policies/Programs";21973;13795
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Agriculture, Forestry and Fishing";445;272
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Mining and Quarrying";115;81
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Manufacturing";3933;2550
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Electricity, Gas, Steam and Air Conditioning Supply";206;192
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Water Supply; Sewerage, Waste Management and Remediation Activities";118;78
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Construction";582;394
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";4957;3848
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Transportation and Storage";678;474
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Accommodation and Food Service Activities";3178;1699
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Information and Communication";701;321
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Financial and Insurance Activities";1037;584
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Real Estate Activities";381;227
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Professional, Scientific and Technical Activities";540;268
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Administrative and Support Service Activities";1935;1134
"Programs on Advocay/Training/Information Dissemination for: Prevention and control of Hepatitis B infection";"..Education Except Public Education";1594;780
